"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES.confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","version","lastUpdated","status","reviewNotes","review"
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","27","10","25-29 years","Midpoint of 25-29 years","years","5","25-29 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","27","11","25-29 years","Midpoint of 25-29 years","years","6","25-29 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","32","10","30-34 years","Midpoint of 30-34 years","years","6","30-34 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","32","11","30-34 years","Midpoint of 30-34 years","years","7","30-34 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","37","10","35-39 years","Midpoint of 35-39 years","years","7","35-39 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","37","11","35-39 years","Midpoint of 35-39 years","years","8","35-39 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","42","10","40-44 years","Midpoint of 40-44 years","years","8","40-44 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","42","11","40-44 years","Midpoint of 40-44 years","years","9","40-44 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","47","10","45-49 years","Midpoint of 45-49 years","years","9","45-49 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","47","11","45-49 years","Midpoint of 45-49 years","years","10","45-49 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","55","10","50+ years","Assumed midpoint for 50+","years","10","50+ years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","55","11","50+ years","Assumed midpoint for 50+","years","11","50+ years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","8","10","5-11 years","Midpoint of 5-11 years","years","1","5-11 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","8","11","5-11 years","Midpoint of 5-11 years","years","1","5-11 years","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","NA::a","10","","Not applicable","","96","","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","NA::a","11","","Not applicable","","96","","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","NA::b","10","","Catch-all missing","","else","","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG01C, cchs2003_p::SMKCG01C","","cat","NA::b","10","","Not stated","","99","","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","NA::b","11","","Catch-all missing","","else","","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG01C_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","cchs2005_p::SMKEG01C, cchs2009_2010_p::SMKG01C, cchs2011_2012_p::SMKG01C, cchs2013_2014_p::SMKG01C, cchs2015_2016_p::SMKG035, cchs2017_2018_p::SMKG035, cchs2019_2020_p::SMKG035, cchs2021_p::SMKG035","","cat","NA::b","11","","Not stated","","99","","Age 1st cig (grouped)","Age first cigarette grouped","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _s/_i. Shorter labels. Added PUMF 2019-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","13","11","12-14 years","Midpoint of 12-14 years","years","2","12-14 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","16","11","15-17 years","Midpoint of 15-17 years","years","3","15-17 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","18.5","11","18-19 years","Midpoint of 18-19 years","years","4","18-19 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","22","11","20-24 years","Midpoint of 20-24 years","years","5","20-24 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","27","11","25-29 years","Midpoint of 25-29 years","years","6","25-29 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","32","11","30-34 years","Midpoint of 30-34 years","years","7","30-34 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","37","11","35-39 years","Midpoint of 35-39 years","years","8","35-39 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","42","11","40-44 years","Midpoint of 40-44 years","years","9","40-44 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","47","11","45-49 years","Midpoint of 45-49 years","years","10","45-49 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","55","11","50+ years","Assumed midpoint for 50+","years","11","50+ years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","8","11","5-11 years","Midpoint of 5-11 years","years","1","5-11 years","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::[SMKAG203, SMKAG207], cchs2003_p::[SMKCG203, SMKCG207], cchs2005_p::[SMKEG203, SMKEG207], cchs2009_2010_p::[SMKG203, SMKG207], cchs2011_2012_p::[SMKG203, SMKG207], cchs2013_2014_p::[SMKG203, SMKG207]","","cat","Func::calculate_SMKG040","N/A","","Age in years (pseudo-continuous)","years","[1,55]","","Age daily (ever)","Age started smoking daily - ever-daily (derived)","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","NA::a","11","","Not applicable","","96","","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","NA::b","11","","Catch-all missing","","else","","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","[SMKG040]","","cat","NA::b","11","","Not stated","","99","","Age daily (ever)","Age started smoking daily grouped - ever-daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG040_cont","N/A","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::[SMKAG203, SMKAG207], cchs2003_p::[SMKCG203, SMKCG207], cchs2005_p::[SMKEG203, SMKEG207], cchs2009_2010_p::[SMKG203, SMKG207], cchs2011_2012_p::[SMKG203, SMKG207], cchs2013_2014_p::[SMKG203, SMKG207]","","cat","NA::b","N/A","","Catch-all missing","","else","","Age daily (ever)","Age started smoking daily - ever-daily (derived)","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2015-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","13","10","12-14 years","Midpoint of 12-14 years","years","2","12-14 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","13","11","12-14 years","Midpoint of 12-14 years","years","2","12-14 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","16","11","15-17 years","Midpoint of 15-17 years","years","3","15-17 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","17","10","15-19 years","Midpoint of 15-19 years","years","3","15-19 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","18.5","11","18-19 years","Midpoint of 18-19 years","years","4","18-19 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","22","10","20-24 years","Midpoint of 20-24 years","years","4","20-24 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","22","11","20-24 years","Midpoint of 20-24 years","years","5","20-24 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","27","10","25-29 years","Midpoint of 25-29 years","years","5","25-29 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","27","11","25-29 years","Midpoint of 25-29 years","years","6","25-29 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","32","10","30-34 years","Midpoint of 30-34 years","years","6","30-34 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","32","11","30-34 years","Midpoint of 30-34 years","years","7","30-34 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","37","10","35-39 years","Midpoint of 35-39 years","years","7","35-39 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","37","11","35-39 years","Midpoint of 35-39 years","years","8","35-39 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","42","10","40-44 years","Midpoint of 40-44 years","years","8","40-44 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","42","11","40-44 years","Midpoint of 40-44 years","years","9","40-44 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","47","10","45-49 years","Midpoint of 45-49 years","years","9","45-49 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","47","11","45-49 years","Midpoint of 45-49 years","years","10","45-49 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","55","10","50+ years","Assumed midpoint for 50+","years","10","50+ years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","55","11","50+ years","Assumed midpoint for 50+","years","11","50+ years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","8","10","5-11 years","Midpoint of 5-11 years","years","1","5-11 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2005_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2005_p::SMKEG203, cchs2009_2010_p::SMKG203, cchs2011_2012_p::SMKG203, cchs2013_2014_p::SMKG203","","cat","8","11","5-11 years","Midpoint of 5-11 years","years","1","5-11 years","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2015_2016_p, cchs2017_2018_p, cchs2021_p","DerivedVar::[SMKG005, SMKG040]]","","cat","Func::calculate_SMKG203_continuous","N/A","","Age in years (pseudo-continuous)","years","[1,55]","","Age daily (curr)","Age started smoking daily - current daily (derived)","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
"SMKG203_cont","N/A","cont","cchs2001_p, cchs2003_p","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203","","cat","NA::a","10","","Not applicable","","96","","Age daily (ever)","Age started smoking daily grouped - current daily","PUMF: midpoint imputation from grouped categories","3.0.0-alpha","2026-01-04","active","Removed _i. Clearer label. PUMF only for 2001-2021.",""
